year	state	FIPS	commodity	revenue
2004	AL	01003	Oil & Gas	-48.81
2004	AL	01003	Oil & Gas	621
2004	AL	01003	Gas	896.61
2004	AL	01003	Gas	0.01
2004	AL	01003	Gas	19946.39
2004	AL	01003	Oil	2.66
2004	AL	01003	Oil	39.94
2004	AL	01003	Other	221.41
2004	AL	01039	Oil	708785.77
2004	AL	01053	Oil	97533.34
2004	AL	01057	Gas	1878.72
2004	AL	01075	Gas	2662.04
2004	AL	01075	Oil	5253
2004	AL	01097	Oil & Gas	-0.35
2004	AL	01097	Oil & Gas	3880
2004	AL	01097	Gas	2137.46
2004	AL	01097	Gas	0.18
2004	AL	01097	Gas	47169.93
2004	AL	01097	Oil	1.07
2004	AL	01097	Oil	11817.54
2004	AL	01097	Oil	51.43
2004	AL	01097	Other	476.63
2004	AL	01125	Oil & Gas	14750
2004	AL	01125	Gas	6080.7
2004	AL	01125	Gas	45098.73
2004	AL	01125	Gas	395876.46
2004	AL	01297	Oil & Gas	150
2004	AL	01297	Gas	0.13
2004	AL	01297	Gas	2695.99
2004	AL	01297	Oil	0.84
2004	AL	01297	Other	6.09
2004	AZ	04013	Sodium	24
2004	AZ	04013	Solids	-490.05
2004	AR	05027	Gas	4933.74
2004	AR	05027	Oil	243.1
2004	AR	05033	Oil & Gas	285.25
2004	AR	05033	Oil & Gas	-4661.33
2004	AR	05033	Gas	104551.96
2004	AR	05047	Oil & Gas	4134.28
2004	AR	05047	Oil & Gas	-3790.83
2004	AR	05047	Gas	178220.9
2004	AR	05051	Hardrock	480
2004	AR	05071	Oil & Gas	92.53
2004	AR	05071	Oil & Gas	1525
2004	AR	05071	Gas	292.98
2004	AR	05071	Gas	618869.04
2004	AR	05083	Oil & Gas	39473.04
2004	AR	05083	Gas	237944.76
2004	AR	05097	Hardrock	960
2004	AR	05115	Oil & Gas	400
2004	AR	05115	Gas	9514.1
2004	AR	05131	Oil & Gas	465.27
2004	AR	05131	Oil & Gas	-27331.55
2004	AR	05131	Gas	4097.62
2004	AR	05131	Gas	1989207.39
2004	AR	05143	Oil & Gas	160
2004	AR	05149	Oil & Gas	88590.12
2004	AR	05149	Gas	737072.99
2004	CA	06013	Oil & Gas	55
2004	CA	06013	Gas	204.59
2004	CA	06013	Gas	1860.9
2004	CA	06019	Oil & Gas	606.13
2004	CA	06019	Gas	8204.93
2004	CA	06019	Gas	52197.8
2004	CA	06019	Gas	221952.28
2004	CA	06019	Oil	122746.65
2004	CA	06021	Gas	4094.69
2004	CA	06025	Geothermal	7584696.97
2004	CA	06025	Geothermal	31447
2004	CA	06025	Geothermal	992.16
2004	CA	06027	Geothermal	3546438.88
2004	CA	06029	Oil & Gas	3367.91
2004	CA	06029	Oil & Gas	2203.8
2004	CA	06029	Gas	1800
2004	CA	06029	Gas	27496.56
2004	CA	06029	Gas	337635.34
2004	CA	06029	Gas	51394.87
2004	CA	06029	Oil	11773.43
2004	CA	06029	Oil	110.93
2004	CA	06029	Oil	9950396.26
2004	CA	06030	Oil & Gas	3367.91
2004	CA	06030	Oil & Gas	2203.8
2004	CA	06030	Gas	1800
2004	CA	06030	Gas	27496.56
2004	CA	06030	Gas	337635.34
2004	CA	06030	Gas	65903.2
2004	CA	06030	Oil	11773.43
2004	CA	06030	Oil	110.93
2004	CA	06030	Oil	10098301.54
2004	CA	06031	Oil & Gas	2265.34
2004	CA	06031	Gas	10229.69
2004	CA	06031	Gas	65595.09
2004	CA	06031	Oil	82145.15
2004	CA	06033	Geothermal	2689982.36
2004	CA	06035	Geothermal	39865.28
2004	CA	06037	Oil & Gas	20125.43
2004	CA	06037	Gas	5329.59
2004	CA	06037	Gas	328.58
2004	CA	06037	Gas	35825.15
2004	CA	06037	Oil	70646.03
2004	CA	06037	Oil	1761039.64
2004	CA	06051	Geothermal	8320
2004	CA	06051	Geothermal	-100000
2004	CA	06051	Geothermal	186978.74
2004	CA	06053	Oil	7516.59
2004	CA	06069	Oil & Gas	40.3
2004	CA	06069	Oil	876.24
2004	CA	06071	Sodium	31693.82
2004	CA	06071	Sodium	-328.08
2004	CA	06071	Sodium	260287.46
2004	CA	06071	Solids	-18463.04
2004	CA	06071	Solids	635.38
2004	CA	06071	Solids	-3086.3
2004	CA	06071	Solids	-16152.59
2004	CA	06071	Solids	-52.69
2004	CA	06077	Gas	2675.8
2004	CA	06079	Oil & Gas	1233.35
2004	CA	06079	Oil & Gas	6215
2004	CA	06079	Oil	49085.67
2004	CA	06083	Gas	543.04
2004	CA	06083	Gas	175231.44
2004	CA	06083	Oil	307299.77
2004	CA	06095	Gas	2537068.52
2004	CA	06095	Oil	8286.97
2004	CA	06097	Geothermal	3366259.11
2004	CA	06111	Oil & Gas	511.37
2004	CA	06111	Gas	2753.81
2004	CA	06111	Gas	21730.54
2004	CA	06111	Gas	83660.82
2004	CA	06111	Gas	227364.05
2004	CA	06111	Oil	2033.36
2004	CA	06111	Oil	730299.01
2004	CO	08005	Oil & Gas	160
2004	CO	08005	Oil	87.87
2004	CO	08005	Oil	435.7
2004	CO	08007	Oil & Gas	325.99
2004	CO	08007	Gas	9826.87
2004	CO	08007	Gas	135238.58
2004	CO	08009	Oil & Gas	14718.53
2004	CO	08009	Oil & Gas	150
2004	CO	08009	Gas	31746.27
2004	CO	08009	Oil	158792.62
2004	CO	08011	Gas	22794.16
2004	CO	08011	Oil	29.4
2004	CO	08011	Oil	10.73
2004	CO	08014	Gas	230.11
2004	CO	08014	Oil	121.04
2004	CO	08017	Oil & Gas	76.5
2004	CO	08017	Gas	10292.06
2004	CO	08017	Oil	66462.6
2004	CO	08029	Oil & Gas	2280
2004	CO	08029	Gas	9430.23
2004	CO	08029	Oil	12.77
2004	CO	08033	Oil & Gas	41763.86
2004	CO	08033	Oil & Gas	30967.44
2004	CO	08033	Gas	16624.77
2004	CO	08033	Gas	77469.12
2004	CO	08033	Gas	118746.55
2004	CO	08033	Oil	2127.66
2004	CO	08033	Oil	231163.35
2004	CO	08033	Other	952516.85
2004	CO	08045	Oil & Gas	52664.11
2004	CO	08045	Oil & Gas	2165160.69
2004	CO	08045	Coal	3102.81
2004	CO	08045	Gas	225303.75
2004	CO	08045	Gas	2694.15
2004	CO	08045	Gas	110343.45
2004	CO	08045	Gas	34398559.39
2004	CO	08045	Oil	957037.27
2004	CO	08045	Oil	44134.91
2004	CO	08051	Oil & Gas	11215.97
2004	CO	08051	Coal	-2173166.12
2004	CO	08051	Gas	3344.36
2004	CO	08051	Gas	35366.08
2004	CO	08051	Oil	696.78
2004	CO	08051	Solids	-5557222.32
2004	CO	08055	Oil & Gas	160
2004	CO	08055	Other	516898.25
2004	CO	08057	Oil & Gas	450.67
2004	CO	08057	Oil	245826.36
2004	CO	08057	Other	31970.45
2004	CO	08061	Oil & Gas	-75
2004	CO	08061	Gas	16564.45
2004	CO	08061	Oil	173.4
2004	CO	08061	Oil	25616.5
2004	CO	08067	Oil & Gas	-480
2004	CO	08067	Oil & Gas	72634.47
2004	CO	08067	Coal	-9019.74
2004	CO	08067	Gas	3483203.51
2004	CO	08067	Gas	1228.72
2004	CO	08067	Gas	5875.84
2004	CO	08067	Gas	2491195.09
2004	CO	08069	Oil	6721.91
2004	CO	08071	Oil & Gas	75193
2004	CO	08071	Gas	59020.81
2004	CO	08071	Gas	1888209.11
2004	CO	08075	Oil	9675.8
2004	CO	08077	Oil & Gas	57192.27
2004	CO	08077	Oil & Gas	299507.11
2004	CO	08077	Gas	6721.43
2004	CO	08077	Gas	161671.56
2004	CO	08077	Gas	1698839.13
2004	CO	08077	Oil	1512.33
2004	CO	08077	Oil	6965.67
2004	CO	08081	Oil & Gas	17368.16
2004	CO	08081	Oil & Gas	331036.45
2004	CO	08081	Coal	-2100588.06
2004	CO	08081	Gas	110962.86
2004	CO	08081	Gas	1829736.59
2004	CO	08081	Gas	7732933.16
2004	CO	08081	Oil	167608.69
2004	CO	08081	Oil	747935.66
2004	CO	08081	Solids	-846126.56
2004	CO	08083	Oil & Gas	1504.44
2004	CO	08083	Oil & Gas	179556.81
2004	CO	08083	Gas	222495.69
2004	CO	08083	Gas	585803.32
2004	CO	08083	Gas	16893.14
2004	CO	08083	Oil	5467.28
2004	CO	08083	Oil	895429.91
2004	CO	08083	Other	11623220.43
2004	CO	08087	Oil & Gas	354
2004	CO	08087	Oil	1856.57
2004	CO	08097	Oil & Gas	26458.23
2004	CO	08099	Gas	5027.51
2004	CO	08103	Oil & Gas	61595.14
2004	CO	08103	Sodium	102491
2004	CO	08103	Oil & Gas	954014.51
2004	CO	08103	Coal	59676.28
2004	CO	08103	Gas	431.38
2004	CO	08103	Gas	1709743.98
2004	CO	08103	Gas	11338060.41
2004	CO	08103	Gas	4830552.82
2004	CO	08103	Oil	764515.29
2004	CO	08103	Oil	12612198.05
2004	CO	08103	Sodium	-127123.91
2004	CO	08103	Sodium	-28843.19
2004	CO	08107	Oil & Gas	800
2004	CO	08107	Coal	-527491.56
2004	CO	08107	Oil	55682.26
2004	CO	08113	Oil & Gas	1379.46
2004	CO	08113	Oil & Gas	-282285
2004	CO	08113	Gas	30513.33
2004	CO	08113	Gas	172691.54
2004	CO	08113	Gas	9951369.17
2004	CO	08113	Oil	91727.04
2004	CO	08113	Oil	2010.22
2004	CO	08121	Gas	1505.04
2004	CO	08121	Gas	33012.9
2004	CO	08121	Oil	29725.66
2004	CO	08123	Oil & Gas	3466.18
2004	CO	08123	Oil & Gas	19318.02
2004	CO	08123	Gas	92928.97
2004	CO	08123	Gas	572520.73
2004	CO	08123	Gas	460295.78
2004	CO	08123	Oil	32794.59
2004	CO	08123	Oil	627909.47
2004	CO	08125	Oil & Gas	926
2004	CO	08125	Oil & Gas	-6000
2004	CO	08125	Gas	475142.64
2004	FL	12049	Phosphate	2248
2004	FL	12049	Solids	-61219.67
2004	FL	12105	Solids	61219.65
2004	FL	12113	Oil	1935.55
2004	ID	16011	Phosphate	2699.54
2004	ID	16029	Phosphate	37096.46
2004	IL	17027	Oil	118871.61
2004	IL	17051	Oil & Gas	44
2004	IL	17055	Oil	55872.96
2004	IL	17069	Hardrock	-549
2004	KS	20033	Gas	5286.07
2004	KS	20053	Gas	16671.52
2004	KS	20055	Oil & Gas	-410.34
2004	KS	20055	Gas	565.78
2004	KS	20055	Gas	114.23
2004	KS	20055	Oil & Gas	-423.41
2004	KS	20055	Gas	1462.18
2004	KS	20055	Gas	11017.77
2004	KS	20055	Gas	94093.98
2004	KS	20055	Gas	805812.87
2004	KS	20055	Oil	138535.81
2004	KS	20063	Oil	9028.75
2004	KS	20067	Oil & Gas	-298.94
2004	KS	20067	Oil & Gas	7
2004	KS	20067	Gas	5240.68
2004	KS	20067	Gas	7694.58
2004	KS	20067	Gas	31863.56
2004	KS	20075	Gas	278.35
2004	KS	20075	Gas	730.97
2004	KS	20075	Gas	19797.03
2004	KS	20081	Gas	74.82
2004	KS	20081	Oil & Gas	368.67
2004	KS	20081	Gas	3387.79
2004	KS	20081	Gas	1188.29
2004	KS	20081	Gas	8580.34
2004	KS	20081	Gas	286595.95
2004	KS	20081	Oil	88690.85
2004	KS	20093	Oil & Gas	-1153.95
2004	KS	20093	Oil & Gas	7390.15
2004	KS	20093	Gas	173799.55
2004	KS	20093	Gas	536332.75
2004	KS	20093	Gas	1066081.25
2004	KS	20093	Oil	18565.52
2004	KS	20101	Oil	10409.98
2004	KS	20119	Oil & Gas	100
2004	KS	20119	Gas	32.16
2004	KS	20119	Gas	8652.92
2004	KS	20129	Oil & Gas	-286.63
2004	KS	20129	Oil & Gas	16615.77
2004	KS	20129	Gas	74190.81
2004	KS	20129	Gas	221824.25
2004	KS	20129	Gas	3494840.67
2004	KS	20129	Oil	528.88
2004	KS	20129	Oil	194176.06
2004	KS	20175	Oil & Gas	-858.31
2004	KS	20175	Oil & Gas	-810
2004	KS	20175	Gas	1954.58
2004	KS	20175	Gas	-2889.4
2004	KS	20175	Gas	69274.32
2004	KS	20175	Oil	590.9
2004	KS	20175	Other	57.39
2004	KS	20187	Oil & Gas	213.6
2004	KS	20187	Gas	7759.59
2004	KS	20187	Gas	12642.19
2004	KS	20187	Gas	160.14
2004	KS	20189	Oil & Gas	-256.89
2004	KS	20189	Oil & Gas	100
2004	KS	20189	Gas	3496.22
2004	KS	20189	Gas	30532.33
2004	KS	20189	Gas	205288.76
2004	KS	20195	Oil	7760.06
2004	KY	21051	Gas	34621.05
2004	KY	21071	Gas	3856.22
2004	KY	21095	Coal	4820.33
2004	KY	21101	Oil	2987.98
2004	KY	21127	Gas	1676.85
2004	KY	21131	Coal	7179.67
2004	KY	21131	Oil & Gas	836.35
2004	KY	21131	Gas	18483.17
2004	KY	21131	Oil	3314.18
2004	KY	21147	Oil & Gas	3583.23
2004	KY	21147	Gas	486.42
2004	KY	21163	Oil & Gas	19196.24
2004	KY	21163	Gas	1050
2004	KY	21189	Gas	46.7
2004	KY	21195	Oil & Gas	270.35
2004	KY	21195	Gas	6056.63
2004	KY	21235	Oil & Gas	2976.14
2004	KY	21235	Gas	15151.35
2004	LA	22011	Gas	123.32
2004	LA	22011	Gas	228.67
2004	LA	22011	Oil	518.76
2004	LA	22013	Oil & Gas	2165.97
2004	LA	22013	Gas	5755.5
2004	LA	22013	Gas	18753.76
2004	LA	22013	Oil	92.44
2004	LA	22015	Oil & Gas	23583.18
2004	LA	22015	Gas	-1564.19
2004	LA	22015	Gas	224149.2
2004	LA	22015	Gas	-1549883.18
2004	LA	22015	Gas	11053186.07
2004	LA	22015	Oil	127562.27
2004	LA	22015	Oil	150777.52
2004	LA	22017	Oil & Gas	13.27
2004	LA	22017	Oil & Gas	170
2004	LA	22017	Gas	90.95
2004	LA	22017	Gas	230.69
2004	LA	22017	Gas	34190.83
2004	LA	22017	Oil	942.3
2004	LA	22017	Oil	30031.05
2004	LA	22019	Oil & Gas	-6200
2004	LA	22019	Gas	15361.91
2004	LA	22019	Oil	661.96
2004	LA	22027	Oil & Gas	-3400
2004	LA	22027	Gas	38956.72
2004	LA	22027	Gas	106958.87
2004	LA	22027	Gas	19022.82
2004	LA	22027	Oil	84474.89
2004	LA	22027	Oil	810.47
2004	LA	22027	Oil	57085.5
2004	LA	22031	Gas	20122.97
2004	LA	22033	Oil & Gas	1693.55
2004	LA	22033	Gas	68951.81
2004	LA	22033	Gas	8467.45
2004	LA	22033	Oil	45825.31
2004	LA	22049	Gas	552.22
2004	LA	22051	Gas	105.49
2004	LA	22051	Oil	38414.28
2004	LA	22057	Oil & Gas	100
2004	LA	22057	Gas	259.78
2004	LA	22057	Oil	1082.45
2004	LA	22057	Oil	6137.82
2004	LA	22059	Oil	8442.05
2004	LA	22061	Gas	243.28
2004	LA	22061	Gas	787.47
2004	LA	22061	Oil	167.71
2004	LA	22067	Gas	929.68
2004	LA	22069	Gas	2037.54
2004	LA	22069	Gas	6524.68
2004	LA	22069	Oil	2218.09
2004	LA	22073	Gas	472.62
2004	LA	22075	Oil & Gas	2779.32
2004	LA	22075	Oil & Gas	-163700
2004	LA	22075	Gas	-28188.28
2004	LA	22075	Gas	0.01
2004	LA	22075	Gas	29311.29
2004	LA	22075	Gas	-118473.23
2004	LA	22075	Gas	692247.11
2004	LA	22075	Oil	-58378.08
2004	LA	22075	Oil	126.53
2004	LA	22075	Oil	-262.48
2004	LA	22075	Oil	752316.49
2004	LA	22079	Gas	9515.17
2004	LA	22079	Gas	36310.71
2004	LA	22079	Gas	85347.83
2004	LA	22079	Oil	334133.39
2004	LA	22099	Gas	31170.19
2004	LA	22099	Oil	51.9
2004	LA	22099	Oil	43853.91
2004	LA	22109	Gas	3705.78
2004	LA	22109	Oil	36.93
2004	LA	22109	Oil	194.82
2004	LA	22111	Gas	2692.32
2004	LA	22113	Gas	277.36
2004	LA	22113	Oil	8.61
2004	LA	22113	Oil	42140.43
2004	LA	22115	Gas	10644.02
2004	LA	22115	Gas	24410
2004	LA	22115	Gas	15051.85
2004	LA	22115	Oil	116717.22
2004	LA	22119	Oil & Gas	121.5
2004	LA	22119	Oil & Gas	665
2004	LA	22119	Gas	11463.54
2004	LA	22119	Gas	28800.78
2004	LA	22119	Gas	31904.98
2004	LA	22119	Oil	2119.64
2004	LA	22119	Oil	12433.21
2004	LA	22127	Gas	81544.69
2004	LA	22127	Oil	15771.77
2004	LA	22719	Gas	2.75
2004	LA	22719	Gas	32.51
2004	LA	22719	Oil	7.14
2004	LA	22719	Oil	0
2004	LA	22721	Gas	0
2004	LA	22721	Gas	217.42
2004	LA	22721	Gas	1875.94
2004	LA	22721	Oil	568.76
2004	LA	22721	Oil	0.38
2004	MD	24023	Oil & Gas	10279.77
2004	MD	24023	Oil & Gas	-730.5
2004	MI	26001	Gas	4832.59
2004	MI	26005	Oil	533.51
2004	MI	26035	Oil & Gas	814.46
2004	MI	26035	Gas	69724.51
2004	MI	26035	Oil	589.05
2004	MI	26035	Oil	8180.65
2004	MI	26039	Gas	31814.68
2004	MI	26039	Gas	26625.82
2004	MI	26055	Gas	12930.37
2004	MI	26079	Oil & Gas	-308
2004	MI	26079	Gas	4885.93
2004	MI	26079	Gas	17236.93
2004	MI	26079	Gas	816.78
2004	MI	26079	Oil	15275.79
2004	MI	26085	Gas	2013.78
2004	MI	26085	Gas	42534.63
2004	MI	26085	Oil	628.87
2004	MI	26119	Oil & Gas	375
2004	MI	26119	Gas	63768.63
2004	MI	26119	Gas	519191.77
2004	MI	26129	Gas	631.44
2004	MI	26129	Gas	27684.8
2004	MI	26129	Oil	1251.84
2004	MI	26135	Gas	16607.3
2004	MI	26135	Gas	687398.97
2004	MI	26135	Gas	9439.01
2004	MI	26135	Oil	36477.51
2004	MI	26137	Gas	10454.56
2004	MI	26143	Gas	9382.79
2004	MI	26143	Oil	32946.08
2004	MN	27075	Copper	12827.43
2004	MN	27075	Hardrock	11275
2004	MN	27137	Copper	227.57
2004	MS	28001	Oil	71762.11
2004	MS	28017	Gas	15019.53
2004	MS	28023	Oil	380.9
2004	MS	28031	Gas	47.66
2004	MS	28031	Oil	1107.52
2004	MS	28037	Oil	454883.36
2004	MS	28045	Gas	5.36
2004	MS	28045	Oil	79.58
2004	MS	28061	Gas	1584.52
2004	MS	28065	Oil & Gas	400
2004	MS	28065	Gas	2668.77
2004	MS	28065	Oil	41.38
2004	MS	28067	Oil & Gas	3000
2004	MS	28067	Gas	22785.69
2004	MS	28067	Oil	22307
2004	MS	28067	Oil	883.09
2004	MS	28073	Oil	-10426.72
2004	MS	28077	Gas	519.44
2004	MS	28077	Oil	25.18
2004	MS	28087	Gas	88485.42
2004	MS	28089	Oil & Gas	483
2004	MS	28095	Gas	2115.5
2004	MS	28109	Gas	25972.02
2004	MS	28109	Oil	21616.7
2004	MS	28111	Oil	577079.29
2004	MS	28111	Oil	42727.58
2004	MS	28123	Oil	23968.67
2004	MS	28131	Gas	71848.77
2004	MS	28153	Gas	331.37
2004	MS	28153	Gas	960.63
2004	MS	28153	Oil	355437.92
2004	MS	28157	Gas	108082.35
2004	MS	28157	Gas	-3317.13
2004	MS	28157	Oil	-2574.25
2004	MS	28157	Oil	59073.93
2004	MO	29055	Hardrock	16221.28
2004	MO	29093	Hardrock	53887.69
2004	MO	29123	Hardrock	3420
2004	MO	29179	Hardrock	84130
2004	MO	29203	Hardrock	2880
2004	MO	29221	Hardrock	6536
2004	MT	30003	Oil & Gas	24523.09
2004	MT	30003	Coal	75000
2004	MT	30003	Coal	-671286.55
2004	MT	30003	Gas	1140176.17
2004	MT	30005	Oil & Gas	56382.43
2004	MT	30005	Oil & Gas	61289.99
2004	MT	30005	Gas	320.2
2004	MT	30005	Gas	10587.25
2004	MT	30005	Gas	1511982.1
2004	MT	30005	Oil	151414.32
2004	MT	30009	Oil & Gas	23023.78
2004	MT	30009	Oil & Gas	5875
2004	MT	30009	Gas	84931.92
2004	MT	30009	Gas	17002.6
2004	MT	30009	Gas	78102.23
2004	MT	30009	Oil	1755.19
2004	MT	30009	Oil	1065912.25
2004	MT	30009	Other	986.36
2004	MT	30011	Oil & Gas	20534
2004	MT	30011	Oil	1790.26
2004	MT	30015	Oil & Gas	17309.93
2004	MT	30015	Oil & Gas	17328.95
2004	MT	30015	Gas	439.87
2004	MT	30015	Gas	218659.51
2004	MT	30017	Gas	26114.53
2004	MT	30021	Oil & Gas	-6044.19
2004	MT	30021	Gas	1062.05
2004	MT	30021	Gas	20.43
2004	MT	30021	Oil	1340791.72
2004	MT	30025	Oil & Gas	88863.33
2004	MT	30025	Gas	108676.13
2004	MT	30025	Gas	66147.84
2004	MT	30025	Gas	2434019.43
2004	MT	30025	Oil	-2616.07
2004	MT	30025	Oil	2591.03
2004	MT	30025	Oil	7930447.01
2004	MT	30027	Oil & Gas	6201
2004	MT	30027	Gas	3678.07
2004	MT	30033	Oil	2111.23
2004	MT	30035	Oil & Gas	844.37
2004	MT	30035	Gas	743.65
2004	MT	30035	Gas	3789.24
2004	MT	30035	Gas	10523.5
2004	MT	30035	Oil	10028.96
2004	MT	30041	Oil & Gas	2198.65
2004	MT	30041	Oil & Gas	13302.68
2004	MT	30041	Gas	235.74
2004	MT	30041	Gas	181400.08
2004	MT	30051	Oil & Gas	1362.89
2004	MT	30051	Oil & Gas	-500
2004	MT	30051	Gas	129314.19
2004	MT	30051	Oil	-18.59
2004	MT	30051	Oil	11366.01
2004	MT	30065	Oil & Gas	1714
2004	MT	30065	Oil	11428.31
2004	MT	30069	Oil	2186.82
2004	MT	30071	Oil & Gas	8897.62
2004	MT	30071	Oil & Gas	-37386.7
2004	MT	30071	Gas	5944477.94
2004	MT	30073	Oil & Gas	4164.25
2004	MT	30073	Gas	3001.87
2004	MT	30075	Oil & Gas	605
2004	MT	30075	Gas	6714.21
2004	MT	30075	Oil	202357.55
2004	MT	30079	Gas	5683.65
2004	MT	30079	Gas	210.26
2004	MT	30079	Oil	567367.75
2004	MT	30083	Oil & Gas	23118.57
2004	MT	30083	Gas	1651.46
2004	MT	30083	Gas	10469.48
2004	MT	30083	Gas	74813.93
2004	MT	30083	Oil	169467.15
2004	MT	30083	Oil	42.84
2004	MT	30083	Oil	842873.87
2004	MT	30085	Oil & Gas	3
2004	MT	30085	Oil & Gas	1421.5
2004	MT	30085	Gas	464.44
2004	MT	30085	Gas	708.76
2004	MT	30085	Gas	1936.34
2004	MT	30085	Oil	58.93
2004	MT	30085	Oil	59743.15
2004	MT	30087	Oil	4278.61
2004	MT	30087	Oil	53217.97
2004	MT	30091	Oil & Gas	127
2004	MT	30091	Oil & Gas	26
2004	MT	30091	Gas	13.89
2004	MT	30091	Gas	21.38
2004	MT	30091	Gas	5374.55
2004	MT	30091	Oil	2.21
2004	MT	30091	Oil	171614.71
2004	MT	30101	Oil & Gas	12523.56
2004	MT	30101	Oil & Gas	-425
2004	MT	30101	Gas	103515.49
2004	MT	30101	Oil	42275.47
2004	MT	30105	Oil & Gas	534.65
2004	MT	30105	Oil & Gas	-302.89
2004	MT	30105	Gas	260315.88
2004	MT	30107	Oil & Gas	240
2004	MT	30109	Gas	33584.35
2004	MT	30109	Gas	1304.46
2004	MT	30109	Gas	93172
2004	MT	30109	Oil	1571011.2
2004	MT	30111	Oil & Gas	160.39
2004	MT	30111	Oil	1382.51
2004	NE	31033	Oil & Gas	15111.06
2004	NE	31033	Oil	117725.63
2004	NE	31049	Oil & Gas	123.18
2004	NE	31057	Oil	1870.72
2004	NE	31087	Oil	25689.57
2004	NE	31105	Oil	1673.33
2004	NE	31145	Oil	271.42
2004	NV	32001	Geothermal	-1128.14
2004	NV	32001	Geothermal	4414
2004	NV	32001	Geothermal	2299616.2
2004	NV	32009	Geothermal	4754
2004	NV	32011	Geothermal	6783.17
2004	NV	32011	Oil	217547.64
2004	NV	32015	Geothermal	-1862010.59
2004	NV	32023	Oil & Gas	3312.4
2004	NV	32023	Oil & Gas	-36.87
2004	NV	32023	Oil	1447863.27
2004	NV	32031	Geothermal	2540
2004	NV	32031	Geothermal	29536.22
2004	NM	35001	Gas	67.04
2004	NM	35005	Oil & Gas	61253.78
2004	NM	35005	Oil & Gas	-109161
2004	NM	35005	Gas	15108.41
2004	NM	35005	Gas	634.52
2004	NM	35005	Gas	57562.34
2004	NM	35005	Gas	8692104.28
2004	NM	35005	Oil	7695.36
2004	NM	35005	Oil	531706.76
2004	NM	35015	Oil & Gas	289303.1
2004	NM	35015	Potassium	17231
2004	NM	35015	Gas	2829.68
2004	NM	35015	Oil & Gas	194194.89
2004	NM	35015	Gas	4963.63
2004	NM	35015	Gas	3855.6
2004	NM	35015	Gas	8470507.03
2004	NM	35015	Gas	37933510.18
2004	NM	35015	Gas	70412523.26
2004	NM	35015	Oil	10504123.58
2004	NM	35015	Oil	194801.28
2004	NM	35015	Oil	54486249.14
2004	NM	35015	Solids	0
2004	NM	35021	Oil & Gas	35887.19
2004	NM	35021	Oil & Gas	3833.2
2004	NM	35021	Gas	450.35
2004	NM	35021	Gas	36552.91
2004	NM	35021	Other	319353.34
2004	NM	35023	Geothermal	56000
2004	NM	35025	Oil & Gas	56630.21
2004	NM	35025	Oil & Gas	1526753.56
2004	NM	35025	Gas	3711166.5
2004	NM	35025	Gas	6704486.7
2004	NM	35025	Gas	30995284.7
2004	NM	35025	Oil	1463893.75
2004	NM	35025	Oil	35300483.67
2004	NM	35031	Oil & Gas	11556
2004	NM	35031	Oil	31008.14
2004	NM	35035	Oil & Gas	1614
2004	NM	35037	Oil & Gas	153.16
2004	NM	35037	Other	32362.53
2004	NM	35039	Oil & Gas	7582.13
2004	NM	35039	Oil	32.19
2004	NM	35039	Oil & Gas	1969174.48
2004	NM	35039	Gas	38159380.95
2004	NM	35039	Gas	27002156.92
2004	NM	35039	Gas	60646243.03
2004	NM	35039	Gas	38799663.88
2004	NM	35039	Oil	1833355.52
2004	NM	35039	Oil	6679.59
2004	NM	35039	Oil	1030558.18
2004	NM	35041	Oil & Gas	10451.52
2004	NM	35041	Oil & Gas	8045
2004	NM	35041	Gas	11573.3
2004	NM	35041	Gas	137054.82
2004	NM	35041	Gas	611219.66
2004	NM	35041	Oil	60874.47
2004	NM	35041	Oil	379814.31
2004	NM	35043	Oil & Gas	25848.82
2004	NM	35043	Oil & Gas	10430.66
2004	NM	35043	Gas	23059.22
2004	NM	35043	Gas	25712.01
2004	NM	35043	Gas	210164.92
2004	NM	35043	Oil	10.1
2004	NM	35043	Oil	62158.78
2004	NM	35045	Oil & Gas	49123.39
2004	NM	35045	Oil & Gas	4000369.23
2004	NM	35045	Gas	82795271.42
2004	NM	35045	Gas	37590297.76
2004	NM	35045	Gas	83890209.19
2004	NM	35045	Gas	54026917.59
2004	NM	35045	Oil	2456928.27
2004	NM	35045	Oil	7111.26
2004	NM	35045	Oil	591787.87
2004	NM	35059	Oil & Gas	103.65
2004	NM	35059	Other	148797.34
2004	NY	36013	Gas	8306.23
2004	NY	36099	Gas	290.05
2004	NY	36101	Gas	43.56
2004	NC	37043	Hardrock	474
2004	ND	38007	Oil & Gas	5172.64
2004	ND	38007	Oil & Gas	226914.39
2004	ND	38007	Gas	126563.78
2004	ND	38007	Gas	68580.05
2004	ND	38007	Gas	935327.47
2004	ND	38007	Oil	88973.97
2004	ND	38007	Oil	2076.68
2004	ND	38007	Oil	9268712.76
2004	ND	38009	Oil	108788.56
2004	ND	38011	Oil & Gas	12850
2004	ND	38011	Gas	52381.86
2004	ND	38011	Gas	64438.31
2004	ND	38011	Gas	1129919.55
2004	ND	38011	Oil	8665.42
2004	ND	38011	Oil	5756934.16
2004	ND	38013	Gas	1031.82
2004	ND	38013	Gas	4185.17
2004	ND	38013	Oil	7789.22
2004	ND	38023	Oil & Gas	6.73
2004	ND	38023	Gas	-0.09
2004	ND	38023	Oil	11.74
2004	ND	38025	Oil & Gas	36925
2004	ND	38025	Gas	6735.32
